Stasiun,Curah Hujan,Latitude,Longitude
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,38.2,3.78808,98.71483
Maritim Belawan,1.1,3.78808,98.71483
Maritim Belawan,26.5,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,11.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.5,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,33.3,3.78808,98.71483
Maritim Belawan,10.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,12.6,3.78808,98.71483
Maritim Belawan,2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,22.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,9.1,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,27.4,3.78808,98.71483
Maritim Belawan,2.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,6.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,27.4,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,19.2,3.78808,98.71483
Maritim Belawan,5.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,12.3,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,4.1,3.78808,98.71483
Maritim Belawan,5.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,2.7,3.78808,98.71483
Maritim Belawan,39.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,48.7,3.78808,98.71483
Maritim Belawan,33.9,3.78808,98.71483
Maritim Belawan,17.9,3.78808,98.71483
Maritim Belawan,14.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,5.8,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,4.6,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,40.7,3.78808,98.71483
Maritim Belawan,1.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,1.5,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.6,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,7,3.78808,98.71483
Maritim Belawan,47.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,70.7,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.4,3.78808,98.71483
Maritim Belawan,1.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,11.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.4,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,27.9,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,50.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,7.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,19.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.5,3.78808,98.71483
Maritim Belawan,2.2,3.78808,98.71483
Maritim Belawan,35.5,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,16,3.78808,98.71483
Maritim Belawan,4.3,3.78808,98.71483
Maritim Belawan,61.4,3.78808,98.71483
Maritim Belawan,3.1,3.78808,98.71483
Maritim Belawan,9,3.78808,98.71483
Maritim Belawan,2,3.78808,98.71483
Maritim Belawan,34.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.8,3.78808,98.71483
Maritim Belawan,63,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,30.7,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.9,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,11.7,3.78808,98.71483
Maritim Belawan,2.3,3.78808,98.71483
Maritim Belawan,1.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,16.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,58.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,36.5,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,4.7,3.78808,98.71483
Maritim Belawan,13.2,3.78808,98.71483
Maritim Belawan,14.8,3.78808,98.71483
Maritim Belawan,1.2,3.78808,98.71483
Maritim Belawan,53.5,3.78808,98.71483
Maritim Belawan,9,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0.9,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,1,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,2.7,3.78808,98.71483
Maritim Belawan,8.3,3.78808,98.71483
Maritim Belawan,10.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,10.3,3.78808,98.71483
Maritim Belawan,7.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,24.3,3.78808,98.71483
Maritim Belawan,1.6,3.78808,98.71483
Maritim Belawan,11.4,3.78808,98.71483
Maritim Belawan,3.2,3.78808,98.71483
Maritim Belawan,2.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,25,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,37.6,3.78808,98.71483
Maritim Belawan,1,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,17.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,13.9,3.78808,98.71483
Maritim Belawan,1.4,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,51.5,3.78808,98.71483
Maritim Belawan,9.7,3.78808,98.71483
Maritim Belawan,8.8,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,2.3,3.78808,98.71483
Maritim Belawan,2.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,34.5,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,18.1,3.78808,98.71483
Maritim Belawan,19.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,29.2,3.78808,98.71483
Maritim Belawan,2.3,3.78808,98.71483
Maritim Belawan,26.7,3.78808,98.71483
Maritim Belawan,1.8,3.78808,98.71483
Maritim Belawan,2,3.78808,98.71483
Maritim Belawan,3.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,45.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,25.8,3.78808,98.71483
Maritim Belawan,37.3,3.78808,98.71483
Maritim Belawan,29.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,6.7,3.78808,98.71483
Maritim Belawan,29.2,3.78808,98.71483
Maritim Belawan,36.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.1,3.78808,98.71483
Maritim Belawan,2.8,3.78808,98.71483
Maritim Belawan,2,3.78808,98.71483
Maritim Belawan,2.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,18.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,2.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.8,3.78808,98.71483
Maritim Belawan,19.3,3.78808,98.71483
Maritim Belawan,31.8,3.78808,98.71483
Maritim Belawan,59.7,3.78808,98.71483
Maritim Belawan,3.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,32.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,25.8,3.78808,98.71483
Maritim Belawan,38.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,9.7,3.78808,98.71483
Maritim Belawan,20.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,26.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,19.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,27.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,47.5,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,32.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,15,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,17.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,19.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,5.8,3.78808,98.71483
Maritim Belawan,13.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.5,3.78808,98.71483
Maritim Belawan,2.7,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,10.4,3.78808,98.71483
Maritim Belawan,19.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.5,3.78808,98.71483
Maritim Belawan,42.7,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,6.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,19.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,21,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,18.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,23.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.2,3.78808,98.71483
Maritim Belawan,17.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,32.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,1.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,65,3.78808,98.71483
Maritim Belawan,11.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.7,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,21.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,6.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,11.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.7,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.9,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,16.6,3.78808,98.71483
Maritim Belawan,1.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,12.6,3.78808,98.71483
Maritim Belawan,18.4,3.78808,98.71483
Maritim Belawan,39.6,3.78808,98.71483
Maritim Belawan,0.4,3.78808,98.71483
Maritim Belawan,61.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,33.7,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,9.4,3.78808,98.71483
Maritim Belawan,0.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,21.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.4,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,8.3,3.78808,98.71483
Maritim Belawan,0.7,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.7,3.78808,98.71483
Maritim Belawan,15.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,4.8,3.78808,98.71483
Maritim Belawan,37.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,25.4,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,3.2,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,3.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,24.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.1,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,4.5,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,6.9,3.78808,98.71483
Maritim Belawan,7,3.78808,98.71483
Maritim Belawan,11.1,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,41.2,3.78808,98.71483
Maritim Belawan,0.2,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,2.1,3.78808,98.71483
Maritim Belawan,1.6,3.78808,98.71483
Maritim Belawan,13.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,2.6,3.78808,98.71483
Maritim Belawan,0.6,3.78808,98.71483
Maritim Belawan,26.9,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,27.3,3.78808,98.71483
Maritim Belawan,1.4,3.78808,98.71483
Maritim Belawan,8.5,3.78808,98.71483
Maritim Belawan,41.1,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,1.1,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,21.2,3.78808,98.71483
Maritim Belawan,10,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,5.1,3.78808,98.71483
Maritim Belawan,3.1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0.8,3.78808,98.71483
Maritim Belawan,3.6,3.78808,98.71483
Maritim Belawan,22.1,3.78808,98.71483
Maritim Belawan,1,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,28.7,3.78808,98.71483
Maritim Belawan,27.9,3.78808,98.71483
Maritim Belawan,14.3,3.78808,98.71483
Maritim Belawan,0.1,3.78808,98.71483
Maritim Belawan,7.9,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4.5,3.78808,98.71483
Maritim Belawan,9.9,3.78808,98.71483
Maritim Belawan,0.9,3.78808,98.71483
Maritim Belawan,58.2,3.78808,98.71483
Maritim Belawan,0.3,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,2.4,3.78808,98.71483
Maritim Belawan,0.5,3.78808,98.71483
Maritim Belawan,7.5,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,0,3.78808,98.71483
Maritim Belawan,4.4,3.78808,98.71483
